id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude
2023-1345219;2023-04-14;1;Vente;1270000.0;81.0;;RUE DU CHEMIN VERT;1966;75011.0;75111;Paris 11e Arrondissement;75;;;75111000AZ0069;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;277.0;2.37936;48.860765
2023-1345219;2023-04-14;1;Vente;1270000.0;81.0;;RUE DU CHEMIN VERT;1966;75011.0;75111;Paris 11e Arrondissement;75;;;75111000AZ0069;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;277.0;2.37936;48.860765
2023-1345219;2023-04-14;1;Vente;1270000.0;81.0;;RUE DU CHEMIN VERT;1966;75011.0;75111;Paris 11e Arrondissement;75;;;75111000AZ0069;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;277.0;2.37936;48.860765
2023-1345219;2023-04-14;1;Vente;1270000.0;81.0;;RUE DU CHEMIN VERT;1966;75011.0;75111;Paris 11e Arrondissement;75;;;75111000AZ0069;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;277.0;2.37936;48.860765
2023-1345219;2023-04-14;1;Vente;1270000.0;81.0;;RUE DU CHEMIN VERT;1966;75011.0;75111;Paris 11e Arrondissement;75;;;75111000AZ0069;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;277.0;2.37936;48.860765
2023-1345219;2023-04-14;1;Vente;1270000.0;81.0;;RUE DU CHEMIN VERT;1966;75011.0;75111;Paris 11e Arrondissement;75;;;75111000AZ0069;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;277.0;2.37936;48.860765
2023-1345219;2023-04-14;1;Vente;1270000.0;81.0;;RUE DU CHEMIN VERT;1966;75011.0;75111;Paris 11e Arrondissement;75;;;75111000AZ0069;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;277.0;2.37936;48.860765
2023-1345219;2023-04-14;1;Vente;1270000.0;81.0;;RUE DU CHEMIN VERT;1966;75011.0;75111;Paris 11e Arrondissement;75;;;75111000AZ0069;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;277.0;2.37936;48.860765
2023-1345219;2023-04-14;1;Vente;1270000.0;81.0;;RUE DU CHEMIN VERT;1966;75011.0;75111;Paris 11e Arrondissement;75;;;75111000AZ0069;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;277.0;2.37936;48.860765
2023-1345219;2023-04-14;1;Vente;1270000.0;81.0;;RUE DU CHEMIN VERT;1966;75011.0;75111;Paris 11e Arrondissement;75;;;75111000AZ0069;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;277.0;2.37936;48.860765
2023-1345219;2023-04-14;1;Vente;1270000.0;81.0;;RUE DU CHEMIN VERT;1966;75011.0;75111;Paris 11e Arrondissement;75;;;75111000AZ0069;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;277.0;2.37936;48.860765
2023-1345220;2023-03-23;1;Vente;772500.0;18.0;;RUE PRINCESSE;7837;75006.0;75106;Paris 6e Arrondissement;75;;;75106000AH0061;;;4;63.92;7;;;;;;;;2;2.0;Appartement;64.0;2.0;;;;;;2.334368;48.852024
2023-1345221;2023-04-13;1;Vente;709925.0;50.0;;BD MURAT;6639;75016.0;75116;Paris 16e Arrondissement;75;;;75116000AY0007;;;24;69.4;4;;;;;;;;2;2.0;Appartement;70.0;2.0;;;;;;2.256203;48.843434
2023-1345221;2023-04-13;1;Vente;709925.0;50.0;;BD MURAT;6639;75016.0;75116;Paris 16e Arrondissement;75;;;75116000AY0007;;;24;69.4;4;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.256203;48.843434
2023-1345222;2023-04-06;1;Vente;1100000.0;111.0;;RUE DE CHARENTON;1794;75012.0;75112;Paris 12e Arrondissement;75;;;75112000EW0025;;;1;132.14;;;;;;;;;1;4.0;Local industriel. commercial ou assimilé;140.0;0.0;;;;;;2.37891;48.846823
2023-1345223;2023-03-30;1;Vente;899000.0;38.0;;RUE DU GAL DELESTRAINT;4029;75016.0;75116;Paris 16e Arrondissement;75;;;75116000AV0027;;;10;89.05;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.25764;48.841683
2023-1345223;2023-03-30;1;Vente;899000.0;38.0;;RUE DU GAL DELESTRAINT;4029;75016.0;75116;Paris 16e Arrondissement;75;;;75116000AV0027;;;10;89.05;;;;;;;;;1;2.0;Appartement;95.0;4.0;;;;;;2.25764;48.841683
2023-1345224;2023-04-04;1;Vente;40000.0;93.0;;BD RASPAIL;8045;75006.0;75106;Paris 6e Arrondissement;75;;;75106000AV0010;;;233;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.328471;48.847267
2023-1345225;2023-04-14;1;Vente;1572600.0;37.0;;BD LANNES;5327;75016.0;75116;Paris 16e Arrondissement;75;;;75116000EG0017;;;212;;238;116.09;;;;;;;2;2.0;Appartement;112.0;3.0;;;;;;2.272348;48.866819
2023-1345225;2023-04-14;1;Vente;1572600.0;37.0;;BD LANNES;5327;75016.0;75116;Paris 16e Arrondissement;75;;;75116000EG0017;;;212;;238;116.09;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.272348;48.866819
2023-1345226;2023-03-22;1;Vente;22000.0;46.0;;RUE DE FECAMP;3539;75012.0;75112;Paris 12e Arrondissement;75;;;75112000BP0068;;;688;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.400941;48.835754
2023-1345227;2023-04-07;1;Vente;5000.0;47.0;;BD DE CHARONNE;1887;75011.0;75111;Paris 11e Arrondissement;75;;;75111000CM0019;;;27;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.397068;48.852217
2023-1345227;2023-04-07;1;Vente;5000.0;47.0;;BD DE CHARONNE;1887;75011.0;75111;Paris 11e Arrondissement;75;;;75111000CM0019;;;27;;;;;;;;;;1;2.0;Appartement;69.0;3.0;;;;;;2.397068;48.852217
2023-1345228;2023-04-06;1;Vente;135000.0;20.0;;RUE DE LONGCHAMP;5744;75016.0;75116;Paris 16e Arrondissement;75;;;75116000FN0014;;;121;11.86;;;;;;;;;1;2.0;Appartement;16.0;1.0;;;;;;2.291104;48.865276
2023-1345229;2023-03-31;1;Vente;110000.0;2.0;;RUE DU MARECHAL HARISPE;6047;75007.0;75107;Paris 7e Arrondissement;75;;;75107000CH0008;;;67;8.62;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.298152;48.858598
2023-1345230;2023-04-05;1;Vente;431000.0;48.0;;RUE EUGENE OUDINE;3430;75013.0;75113;Paris 13e Arrondissement;75;;;75113000CP0137;;;136;;;;;;;;;;1;4.0;Local industriel. commercial ou assimilé;10.0;0.0;;;;;;2.372731;48.825337
2023-1345230;2023-04-05;1;Vente;431000.0;48.0;;RUE EUGENE OUDINE;3430;75013.0;75113;Paris 13e Arrondissement;75;;;75113000CP0137;;;86;;;;;;;;;;1;2.0;Appartement;45.0;1.0;;;;;;2.372731;48.825337
2023-1345231;2023-04-05;1;Vente;448000.0;56.0;;RUE DE CHARONNE;1888;75011.0;75111;Paris 11e Arrondissement;75;;;75111000CE0048;;;153;;270;43.35;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.377665;48.85287
2023-1345231;2023-04-05;1;Vente;448000.0;56.0;;RUE DE CHARONNE;1888;75011.0;75111;Paris 11e Arrondissement;75;;;75111000CE0048;;;153;;270;43.35;;;;;;;2;2.0;Appartement;42.0;2.0;;;;;;2.377665;48.85287
2023-1345232;2023-03-27;1;Vente en l'état futur d'achèvement;652460.0;;;;;;75113;Paris 13e Arrondissement;75;;;75113000BX0060;;;169;;;;;;;;;;1;;;;;;;;;;2.384077;48.826936
2023-1345233;2023-03-31;1;Vente;590000.0;127.0;;AV DE FRANCE;3796;75013.0;75113;Paris 13e Arrondissement;75;;;75113000BS0045;;;51;55.57;;;;;;;;;1;2.0;Appartement;55.0;2.0;;;;;;2.375818;48.830843
2023-1345234;2023-03-31;1;Vente;220000.0;35.0;;BD DE REUILLY;8174;75012.0;75112;Paris 12e Arrondissement;75;;;75112000CB0031;;;31;22.12;8;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.392873;48.839647
2023-1345234;2023-03-31;1;Vente;220000.0;35.0;;BD DE REUILLY;8174;75012.0;75112;Paris 12e Arrondissement;75;;;75112000CB0031;;;31;22.12;8;;;;;;;;2;2.0;Appartement;26.0;1.0;;;;;;2.392873;48.839647
2023-1345235;2023-04-06;1;Vente;830000.0;25.0;;RUE DU RENDEZ VOUS;8137;75012.0;75112;Paris 12e Arrondissement;75;;;75112000AB0070;;;18;74.38;34;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.40321;48.845519
2023-1345235;2023-04-06;1;Vente;830000.0;25.0;;RUE DU RENDEZ VOUS;8137;75012.0;75112;Paris 12e Arrondissement;75;;;75112000AB0070;;;18;74.38;34;;;;;;;;2;2.0;Appartement;75.0;4.0;;;;;;2.40321;48.845519
2023-1345236;2023-04-05;1;Vente;395700.0;31.0;;RUE TOURNEFORT;9376;75005.0;75105;Paris 5e Arrondissement;75;;;75105000AY0033;;;56;27.04;95;;;;;;;;2;2.0;Appartement;28.0;1.0;;;;;;2.348414;48.842672
2023-1345236;2023-04-05;1;Vente;395700.0;31.0;;RUE TOURNEFORT;9376;75005.0;75105;Paris 5e Arrondissement;75;;;75105000AY0033;;;56;27.04;95;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.348414;48.842672
2023-1345236;2023-04-05;1;Vente;395700.0;31.0;;RUE TOURNEFORT;9376;75005.0;75105;Paris 5e Arrondissement;75;;;75105000AY0033;;;56;27.04;95;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.348414;48.842672
2023-1345237;2023-03-20;1;Vente;130000.0;5.0;B;RUE LE TASSE;5624;75016.0;75116;Paris 16e Arrondissement;75;;;75116000DS0050;;;53;11.3;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.286592;48.85998
2023-1345237;2023-03-20;1;Vente;130000.0;5.0;B;RUE LE TASSE;5624;75016.0;75116;Paris 16e Arrondissement;75;;;75116000DS0050;;;46;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.286592;48.85998
2023-1345238;2023-04-17;1;Vente;425000.0;21.0;;QUAI DE GRENELLE;4313;75015.0;75115;Paris 15e Arrondissement;75;;;75115000DQ0007;;;28;37.28;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.287281;48.853173
2023-1345238;2023-04-17;1;Vente;425000.0;21.0;;QUAI DE GRENELLE;4313;75015.0;75115;Paris 15e Arrondissement;75;;;75115000DQ0007;;;28;37.28;;;;;;;;;1;2.0;Appartement;38.0;1.0;;;;;;2.287281;48.853173
2023-1345239;2023-03-31;1;Vente;560000.0;156.0;;AV D ITALIE;4754;75013.0;75113;Paris 13e Arrondissement;75;;;75113000DQ0118;;;7;64.2;8;;;;;;;;2;2.0;Appartement;70.0;4.0;;;;;;2.358105;48.821996
2023-1345239;2023-03-31;1;Vente;560000.0;156.0;;AV D ITALIE;4754;75013.0;75113;Paris 13e Arrondissement;75;;;75113000DQ0118;;;7;64.2;8;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.358105;48.821996
2023-1345240;2023-04-13;1;Vente;742492.0;37.0;;AV VICTOR HUGO;9761;75016.0;75116;Paris 16e Arrondissement;75;;;75116000FF0004;;;23;54.6;;;;;;;;;1;2.0;Appartement;60.0;3.0;;;;;;2.290274;48.871377
2023-1345240;2023-04-13;1;Vente;742492.0;37.0;;AV VICTOR HUGO;9761;75016.0;75116;Paris 16e Arrondissement;75;;;75116000FF0004;;;23;54.6;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.290274;48.871377
2023-1345241;2023-03-23;1;Vente;1366150.0;170.0;;RUE DE LA CONVENTION;2300;75015.0;75115;Paris 15e Arrondissement;75;;;75115000BO0022;;;24;;5;141.84;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.293342;48.838301
2023-1345241;2023-03-23;1;Vente;1366150.0;170.0;;RUE DE LA CONVENTION;2300;75015.0;75115;Paris 15e Arrondissement;75;;;75115000BO0022;;;24;;5;141.84;;;;;;;2;2.0;Appartement;141.0;5.0;;;;;;2.293342;48.838301
2023-1345242;2023-04-18;1;Vente;440000.0;80.0;;RUE JEAN DE LA FONTAINE;5249;75016.0;75116;Paris 16e Arrondissement;75;;;75116000BW0080;;;132;;61;42.13;;;;;;;2;2.0;Appartement;41.0;2.0;;;;;;2.269032;48.850245
2023-1345242;2023-04-18;1;Vente;440000.0;80.0;;RUE JEAN DE LA FONTAINE;5249;75016.0;75116;Paris 16e Arrondissement;75;;;75116000BW0080;;;132;;61;42.13;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.269032;48.850245
2023-1345243;2023-04-07;1;Vente;427000.0;97.0;;RUE DE MONTREUIL;6530;75011.0;75111;Paris 11e Arrondissement;75;;;75111000CR0178;;;11;40.51;112;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.393461;48.850929
2023-1345243;2023-04-07;1;Vente;427000.0;97.0;;RUE DE MONTREUIL;6530;75011.0;75111;Paris 11e Arrondissement;75;;;75111000CR0178;;;11;40.51;112;;;;;;;;2;2.0;Appartement;40.0;2.0;;;;;;2.393461;48.850929
2023-1345243;2023-04-07;1;Vente;427000.0;97.0;;RUE DE MONTREUIL;6530;75011.0;75111;Paris 11e Arrondissement;75;;;75111000CR0178;;;310;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.393461;48.850929
2023-1345244;2023-03-27;1;Vente en l'état futur d'achèvement;1066600.0;;;;;;75113;Paris 13e Arrondissement;75;;;75113000BX0060;;;178;;;;;;;;;;1;;;;;;;;;;2.384077;48.826936
2023-1345244;2023-03-27;1;Vente en l'état futur d'achèvement;1066600.0;;;;;;75113;Paris 13e Arrondissement;75;;;75113000BX0060;;;536;;;;;;;;;;1;;;;;;;;;;2.384077;48.826936
2023-1345245;2023-03-31;1;Vente;273000.0;288.0;;RUE DE CHARENTON;1794;75012.0;75112;Paris 12e Arrondissement;75;;;75112000DE0012;;;53;;;;;;;;;;1;2.0;Appartement;28.0;2.0;;;;;;2.39172;48.836045
2023-1345245;2023-03-31;1;Vente;273000.0;288.0;;RUE DE CHARENTON;1794;75012.0;75112;Paris 12e Arrondissement;75;;;75112000DE0012;;;39;;;;;;;;;;1;2.0;Appartement;30.0;2.0;;;;;;2.39172;48.836045
2023-1345246;2023-04-13;1;Vente;162750.0;67.0;;RUE DE GERGOVIE;4171;75014.0;75114;Paris 14e Arrondissement;75;;;75114000CQ0073;;;10;16.68;7;;9.0;;;;;;3;4.0;Local industriel. commercial ou assimilé;30.0;0.0;;;;;;2.31783;48.83201
2023-1345247;2023-03-31;1;Vente en l'état futur d'achèvement;683000.0;;;;;;75113;Paris 13e Arrondissement;75;;;75113000BX0060;;;155;;;;;;;;;;1;;;;;;;;;;2.384077;48.826936
2023-1345247;2023-03-31;1;Vente en l'état futur d'achèvement;683000.0;;;;;;75113;Paris 13e Arrondissement;75;;;75113000BX0060;;;517;;;;;;;;;;1;;;;;;;;;;2.384077;48.826936
2023-1345248;2023-04-03;1;Vente;445000.0;18.0;;RUE MAYET;6221;75006.0;75106;Paris 6e Arrondissement;75;;;75106000BC0023;;;107;;50;;63.0;;;;;;3;3.0;Dépendance;;0.0;;;;;;2.318869;48.846299
2023-1345248;2023-04-03;1;Vente;445000.0;18.0;;RUE MAYET;6221;75006.0;75106;Paris 6e Arrondissement;75;;;75106000BC0023;;;107;;50;;63.0;;;;;;3;2.0;Appartement;28.0;3.0;;;;;;2.318869;48.846299
2023-1345249;2023-02-22;1;Vente;220000.0;14.0;;RUE DE VAUCOULEURS;9617;75011.0;75111;Paris 11e Arrondissement;75;;;75111000AH0076;;;22;;8;;;;;;;;2;2.0;Appartement;25.0;2.0;;;;;;2.377907;48.869083
2023-1345250;2023-04-03;1;Vente;685000.0;21.0;;RUE LAS CASES;5366;75007.0;75107;Paris 7e Arrondissement;75;;;75107000AX0071;;;101;;102;;106.0;;;;;;3;2.0;Appartement;37.0;3.0;;;;;;2.320089;48.858381
2023-1345251;2023-04-03;1;Vente;21000.0;27.0;;RUE TAINE;9153;75012.0;75112;Paris 12e Arrondissement;75;;;75112000CB0058;;;127;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.392843;48.838884
2023-1345252;2023-04-06;1;Vente;95000.0;78.0;;RUE DU THEATRE;9230;75015.0;75115;Paris 15e Arrondissement;75;;;75115000DY0012;;;35;9.19;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.291506;48.847258
2023-1345253;2023-04-06;1;Vente;277985.66;4.0;;PL LEON DEUBEL;5546;75016.0;75116;Paris 16e Arrondissement;75;;;75116000AD0093;;;48;44.19;;;;;;;;;1;2.0;Appartement;49.0;1.0;;;;;;2.259841;48.837752
2023-1345254;2023-04-07;1;Vente;613000.0;16.0;B;AV DE LA MOTTE PICQUET;5308;75007.0;75107;Paris 7e Arrondissement;75;;;75107000BY0108;;;16;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.308255;48.856563
2023-1345254;2023-04-07;1;Vente;613000.0;16.0;B;AV DE LA MOTTE PICQUET;5308;75007.0;75107;Paris 7e Arrondissement;75;;;75107000BY0108;;;16;;;;;;;;;;1;2.0;Appartement;47.0;3.0;;;;;;2.308255;48.856563
2023-1345255;2023-04-11;1;Vente;16500.0;8.0;;RUE DE CHATILLON;1932;75014.0;75114;Paris 14e Arrondissement;75;;;75114000CI0091;;;254;10.0;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.324155;48.827624
2023-1345256;2023-04-07;1;Vente;168500.0;57.0;;RUE DU DESSOUS DES BERGES;2756;75013.0;75113;Paris 13e Arrondissement;75;;;75113000CH0063;;;3136;;;;;;;;;;1;2.0;Appartement;21.0;1.0;;;;;;2.373907;48.826546
2023-1345256;2023-04-07;1;Vente;168500.0;57.0;;RUE DU DESSOUS DES BERGES;2756;75013.0;75113;Paris 13e Arrondissement;75;;;75113000CH0063;;;2107;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.373907;48.826546
2023-1345257;2023-03-23;1;Vente;1233100.0;15.0;;RUE MALEBRANCHE;5949;75005.0;75105;Paris 5e Arrondissement;75;;;75105000BI0030;;;27;;35;47.47;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.341879;48.846218
2023-1345257;2023-03-23;1;Vente;1233100.0;15.0;;RUE MALEBRANCHE;5949;75005.0;75105;Paris 5e Arrondissement;75;;;75105000BI0030;;;27;;35;47.47;;;;;;;2;2.0;Appartement;65.0;2.0;;;;;;2.341879;48.846218
2023-1345257;2023-03-23;1;Vente;1233100.0;15.0;;RUE MALEBRANCHE;5949;75005.0;75105;Paris 5e Arrondissement;75;;;75105000BI0030;;;33;;34;21.22;;;;;;;2;2.0;Appartement;36.0;2.0;;;;;;2.341879;48.846218
2023-1345258;2023-04-17;1;Vente;65000.0;14.0;;RUE AMELOT;0272;75011.0;75111;Paris 11e Arrondissement;75;;;75111000BH0021;;;377;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.369433;48.856502
2023-1345259;2023-03-28;1;Vente;140000.0;20.0;;RUE ALBERT;0114;75013.0;75113;Paris 13e Arrondissement;75;;;75113000CO0040;;;18;24.2;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.373337;48.824729
2023-1345259;2023-03-28;1;Vente;140000.0;20.0;;RUE ALBERT;0114;75013.0;75113;Paris 13e Arrondissement;75;;;75113000CO0040;;;18;24.2;;;;;;;;;1;2.0;Appartement;24.0;1.0;;;;;;2.373337;48.824729
2023-1345260;2023-04-12;1;Vente;365000.0;6.0;;RUE GEORGE EASTMAN;4112;75013.0;75113;Paris 13e Arrondissement;75;;;75113000AY0016;;;322;;362;40.9;;;;;;;2;2.0;Appartement;40.0;1.0;;;;;;2.358823;48.829096
2023-1345261;2023-04-07;1;Vente;103370.0;36.0;;AV THEOPHILE GAUTIER;9253;75016.0;75116;Paris 16e Arrondissement;75;;;75116000BZ0004;;;278;9.41;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.27136;48.849955
2023-1345262;2023-04-12;1;Vente;330000.0;123.0;;RUE DE LA GLACIERE;4201;75013.0;75113;Paris 13e Arrondissement;75;;;75113000EH0015;;;13;;28;;;;;;;;2;2.0;Appartement;34.0;2.0;;;;;;2.342337;48.826877
2023-1345262;2023-04-12;1;Vente;330000.0;123.0;;RUE DE LA GLACIERE;4201;75013.0;75113;Paris 13e Arrondissement;75;;;75113000EH0015;;;13;;28;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.342337;48.826877
2023-1345263;2023-03-30;1;Vente;90000.0;4.0;;AV DE LOWENDAL;5827;75007.0;75107;Paris 7e Arrondissement;75;;;75107000BR0018;;;35;9.41;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.308999;48.853419
2023-1345264;2023-04-13;1;Vente;695000.0;127.0;B;RUE DU CHEMIN VERT;1966;75011.0;75111;Paris 11e Arrondissement;75;;;75111000AX0066;;;387;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.384118;48.862706
2023-1345264;2023-04-13;1;Vente;695000.0;127.0;T;RUE DU CHEMIN VERT;1966;75011.0;75111;Paris 11e Arrondissement;75;;;75111000AX0066;;;163;;56;61.07;;;;;;;2;2.0;Appartement;60.0;3.0;;;;;;2.384118;48.862706
2023-1345264;2023-04-13;1;Vente;695000.0;127.0;T;RUE DU CHEMIN VERT;1966;75011.0;75111;Paris 11e Arrondissement;75;;;75111000AX0066;;;163;;56;61.07;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.384118;48.862706
2023-1345265;2023-04-14;1;Vente;222500.0;3.0;;AV DE BOUVINES;1237;75011.0;75111;Paris 11e Arrondissement;75;;;75111000CN0051;;;112;18.69;;;;;;;;;1;2.0;Appartement;72.0;2.0;;;;;;2.395745;48.850181
2023-1345266;2023-04-14;1;Vente;182000.0;139.0;;RUE DE CHARENTON;1794;75012.0;75112;Paris 12e Arrondissement;75;;;75112000HA0035;;;2;;30;22.78;;;;;;;2;2.0;Appartement;27.0;2.0;;;;;;2.381625;48.845278
2023-1345267;2023-04-07;1;Vente;320000.0;7.0;;RUE D ARSONVAL;0475;75015.0;75115;Paris 15e Arrondissement;75;;;75115000CN0014;;;193;26.16;194;;;;;;;;2;2.0;Appartement;25.0;1.0;;;;;;2.313969;48.839698
2023-1345267;2023-04-07;1;Vente;320000.0;7.0;;RUE D ARSONVAL;0475;75015.0;75115;Paris 15e Arrondissement;75;;;75115000CN0014;;;193;26.16;194;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.313969;48.839698
2023-1345267;2023-04-07;1;Vente;320000.0;7.0;;RUE D ARSONVAL;0475;75015.0;75115;Paris 15e Arrondissement;75;;;75115000CN0014;;;193;26.16;194;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.313969;48.839698
2023-1345268;2023-04-06;1;Vente;235000.0;273.0;;RUE DE VAUGIRARD;9624;75015.0;75115;Paris 15e Arrondissement;75;;;75115000AB0029;;;172;24.57;;;;;;;;;1;2.0;Appartement;25.0;1.0;;;;;;2.302371;48.83935
2023-1345269;2023-04-13;1;Vente;491000.0;85.0;;RUE ST DOMINIQUE;8529;75007.0;75107;Paris 7e Arrondissement;75;;;75107000BZ0059;;;155;;203;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.308107;48.859162
2023-1345269;2023-04-13;1;Vente;491000.0;85.0;;RUE ST DOMINIQUE;8529;75007.0;75107;Paris 7e Arrondissement;75;;;75107000BZ0059;;;155;;203;;;;;;;;2;2.0;Appartement;34.0;2.0;;;;;;2.308107;48.859162
2023-1345270;2023-04-11;1;Vente;960000.0;46.0;;RUE DESBORDES VALMORE;2722;75016.0;75116;Paris 16e Arrondissement;75;;;75116000DM0066;;;60;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.2761;48.859911
2023-1345270;2023-04-11;1;Vente;960000.0;46.0;;RUE DESBORDES VALMORE;2722;75016.0;75116;Paris 16e Arrondissement;75;;;75116000DM0066;;;22;;5;89.97;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.2761;48.859911
2023-1345270;2023-04-11;1;Vente;960000.0;46.0;;RUE DESBORDES VALMORE;2722;75016.0;75116;Paris 16e Arrondissement;75;;;75116000DM0066;;;22;;5;89.97;;;;;;;2;2.0;Appartement;95.0;3.0;;;;;;2.2761;48.859911
2023-1345271;2023-04-14;1;Vente;393320.0;10.0;;RUE PRINCESSE;7837;75006.0;75106;Paris 6e Arrondissement;75;;;75106000AH0064;;;9;25.62;;;;;;;;;1;2.0;Appartement;7.0;1.0;;;;;;2.334325;48.85235
2023-1345271;2023-04-14;1;Vente;393320.0;10.0;;RUE PRINCESSE;7837;75006.0;75106;Paris 6e Arrondissement;75;;;75106000AH0064;;;9;25.62;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.334325;48.85235
2023-1345272;2023-03-30;1;Vente;504000.0;17.0;;RUE LOUIS BRAILLE;5772;75012.0;75112;Paris 12e Arrondissement;75;;;75112000AR0055;;;1;65.94;;;;;;;;;1;2.0;Appartement;64.0;4.0;;;;;;2.402342;48.839853
2023-1345273;2023-03-30;1;Vente;1011000.0;25.0;;RUE HENRI BARBUSSE;4535;75005.0;75105;Paris 5e Arrondissement;75;;;75105000BG0034;;;160;;77;80.51;;;;;;;2;2.0;Appartement;83.0;3.0;;;;;;2.339711;48.841675
2023-1345273;2023-03-30;1;Vente;1011000.0;25.0;;RUE HENRI BARBUSSE;4535;75005.0;75105;Paris 5e Arrondissement;75;;;75105000BG0034;;;160;;77;80.51;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.339711;48.841675
2023-1345274;2023-03-31;1;Vente;497650.0;41.0;;RUE LETELLIER;5626;75015.0;75115;Paris 15e Arrondissement;75;;;75115000DF0137;;;11;47.0;4;;;;;;;;2;2.0;Appartement;48.0;2.0;;;;;;2.297157;48.847716
2023-1345274;2023-03-31;1;Vente;497650.0;41.0;;RUE LETELLIER;5626;75015.0;75115;Paris 15e Arrondissement;75;;;75115000DF0137;;;11;47.0;4;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.297157;48.847716
2023-1345275;2023-04-12;1;Vente;19000.0;37.0;;BD DE CHARONNE;1887;75011.0;75111;Paris 11e Arrondissement;75;;;75111000CN0015;;;119;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.397522;48.851746
2023-1345276;2023-04-13;1;Vente;220000.0;26.0;;RUE DUROC;3045;75007.0;75107;Paris 7e Arrondissement;75;;;75107000BJ0009;;;130;15.24;;;;;;;;;1;2.0;Appartement;15.0;1.0;;;;;;2.312431;48.847749
2023-1345277;2023-03-28;1;Vente;776000.0;19.0;;RUE AUGUSTE VACQUERIE;0566;75016.0;75116;Paris 16e Arrondissement;75;;;75116000FJ0046;;;389;;494;39.69;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.294567;48.869598
